film,prod_team,dir_team,director,camera_team,prod_manage_team,depth,download_timeout,download_slot,download_latency,year,country
Armed and Dangerous,"Jerry A. Baerwitz,Brian Grazer,James Keach,Christopher Mankiewicz,Harold Ramis","Dustin Bernard,Carol D. Bonnefil,Robert P. Cohen,Steve Cohen,Alan Gibbs,Glen Sanford",Mark L. Lester,"Peter Berkson,Jeffrey R. Clark,Ray De La Motte,Kim Guthrie,O.T. Henderson,Christopher Ishii,William Kenney,Leonard Lookabaugh,Ross A. Maehl,Jim Marquette,Tony Rivetti,Robert J. San Martin,Roger Shearman,Frederic J. Smith,Randy Tepper,Phil Walker,Bill Whitman,Michael Douglas Middleton",,3,180.0,13.33.87.143,0.10738611221313477,15 August 1986,"USA,UK,West Germany,Austria,Argentina,Portugal,Australia,Spain,Sweden,Spain,Finland,Denmark,Italy,Japan"
Blood Rage,"William C. Brakefield,Jared M. Drescher,Marianne Kanter,Bonnie Leslie,J.W. Stanley,Stanley Westreich",,John Grissmer,Alex Aurichio,,3,180.0,13.33.87.143,0.1483020782470703,29 March 1987,"USA,USA"
An Eye for an Eye,"Frank Capra Jr.,Mel Novak,Robert Rehme","Yoram Ben-Ami,Donald P. Borchers,Louis S. Muscate",Steve Carver,"Peter Berkson,Dick Colean,Joe Crowley,William Dreyfuss,Ralph Gerling,Leo Loverro,William Maley,Jeff Miller,Mike Pantages,Robin Ryan,Michael D. Weldon,Steve Cardellini",,3,180.0,13.33.87.143,0.18443012237548828,14 August 1981,"USA,Australia,UK,West Germany,Spain,Denmark,Netherlands,Ireland,Portugal,Mexico,Sweden,Turkey,Finland,Japan"
TerrorVision,"Albert Band,Charles Band,Debra Dion,Michael Wolf",Mauro Sacripanti,Ted Nicolaou,,,3,180.0,13.33.87.143,0.17316198348999023,14 February 1986,"USA,UK,Australia,New Zealand,West Germany,Brazil,France"
The Visitor,"Ovidio G. Assonitis,A. Caponetto,Samuel Z. Arkoff,Samuel Goldwyn Jr.,Edward L. Montoro","Christopher Cruise,Meyer Glickman,Jean Ludwigg",Giulio Paradisi,"Roberto D'Ettorre Piazzoli,Denny Mooradian",,3,180.0,13.33.87.143,0.2363908290863037,22 March 1979,"Italy,Colombia,Sweden,Denmark,Philippines,USA,USA,West Germany,Mexico,USA,Turkey,Finland,USA"
City Heat,Fritz Manes,"Matt Earl Beesley,L. Dean Jones Jr.,David Valdes",Richard Benjamin,"Anthony Francesco,Víctor Pérez,Ernie Reed,Charles Saldana,Bruce D. Spellman,Stephen St. John,Tom Stern",,3,180.0,13.33.87.143,0.12071394920349121,5 December 1984,"USA,USA,UK,Ireland,Finland,Australia,Sweden,Spain,Philippines,Netherlands,Denmark,Japan,Austria,West Germany,Norway,Portugal,Colombia,West Germany,France"
Camille Claudel,"Isabelle Adjani,Bernard Artigues,Christian Fechner","Frédéric Blum,Philippe Chapus,Philippe Tourret,Christophe Vallée",Bruno Nuytten,"Yves Angelo,Benoît Barbier,Patrick Bideault,André Bouladoux,Isabelle Casez,Jean Guérif,Jean-Yves Le Poulain,André Nové,Jean Onno,Eric Pezzali,Eric Wiser",,3,180.0,13.33.87.143,0.17015910148620605,7 December 1988,"France,Belgium,Sweden,West Germany,Denmark,UK,Austria,West Germany,Argentina,Italy,Japan,Finland,South Korea,Taiwan,USA,Australia,Turkey,East Germany,Portugal,Ireland,Germany,Germany"
Luna,Giovanni Bertolucci,"Gabriele Polverosi,Jirges Ristum,Giuseppe Bertolucci",Bernardo Bertolucci,"Enrico Umetelli,Mustapha Barat,Craig DiBona,Brian Hamill,Alberico Novelli",,3,180.0,13.33.87.143,0.23271799087524414,29 August 1979,"Italy,USA,USA,France,Finland,Denmark,Spain,West Germany,Japan,Colombia,Australia,Portugal,Hungary,Turkey"
He Knows You're Alone,"Joseph Beruh,Robert Di Milia,Edgar Lansbury,George Manasse,Nan Pearlman",Costa Mantis,Armand Mastroianni,"Dwane Arthur,Stefan Czapsky,Robert Di Milia,Mike Edwards,Robert Elfstrom,Morris Flam,Ira Holzman,Rose Lansbury,Jacki Ochs,Robert Paone",,3,180.0,13.33.87.143,0.11908411979675293,29 August 1980,"USA,Spain,Spain,Australia,Denmark,Mexico,Finland,Norway,Portugal,Spain"
The Final Terror,"J. Stein Kaplan,Anthony Ridio,Joe Roth,Gary Shusett,Samuel Z. Arkoff","Luca Kouimelis,Anthony Ridio",Andrew Davis,"Michael Barrere,Christopher C. Cooper,James A. Dennett,Albert Hood,Skip Karnas,Richard Mazzola,Douglas Olivares,Bruce Pearn,J. Michael Popovich,Randall Robinson",,3,180.0,13.33.87.143,0.18640995025634766,7 October 1983,"Ireland,USA,Philippines,Finland"
The Star Chamber,"Kurt Neumann,Frank Yablans,Jonathan A. Zimbert","William S. Beasley,Duncan Henderson",Peter Hyams,"Larry Barbier,John Baron,Don E. FauntLeRoy,Ralph Gerling,Alan Landaker,Hal Landaker,Tom May,John C. Moulds",,3,180.0,13.33.87.143,0.19446992874145508,5 August 1983,"USA,Netherlands,Sweden,West Germany,Denmark,France,Finland,Greece,Ireland,Colombia,Australia,Portugal,Mexico"
H.O.T.S.,"Cheri Caffaro,Whit Collins,W. Terry Davis,Don Schain,Gerald Seth Sindell","Jodi Ehrlich,George Fisher,Michael Healy,Gerald T. Olson,Anthony Santa Croce",Gerald Seth Sindell,"Scott Buttfield,Anne S. Coffey,Robert K. Feldmann,Mike Garvin,Rowdy Herrington,Suzanne Murphy,Stephen L. Posey,Randy Rennolds,Christopher Tufty,Wendell Wethington,Michael E. Little",,3,180.0,13.33.87.143,0.2181696891784668,May 1979,"USA,USA,West Germany,Norway,Portugal"
Alice,"Hannes Bressler,Peter-Christian Fueter,Keith Griffiths,Michael Havas,Paul Madden",,Jan Svankmajer,Andy Arnautov,,3,180.0,13.33.87.143,0.1381387710571289,3 August 1988,"USA,UK,Netherlands,France,Czechoslovakia,Finland,Brazil,USA,Argentina,Greece,Czech Republic,Slovakia,Germany,Germany,UK,France,Italy,Czech Republic,USA,Japan,Japan"
Cheech and Chong's Next Movie,"Howard Brown,Peter Macgregor-Scott","Newt Arnold,Robert Engelman,S.J. 'Casey' Bernay",Tommy Chong,"Adam Glick,Marlin Hall,Michael Hofstein,Gary Holt,Nick McLean,Richard Walden,Jack Anderson,John McCoy,Walter Nichols,Dennis Rotta,Stephen Vaughan,Rodney Veto,Fred White",,3,180.0,13.33.87.143,0.4604039192199707,18 July 1980,"USA,Australia,West Germany,Sweden,Denmark,Netherlands,Portugal"
The Secret Life of Nikola Tesla,"Ilija Ivezic,Radovan Kljakic,Branka Soten","Mate Bogdanovic,Ljubomir Sikic,Darko Zubcevic",Krsto Papic,"Stanislav Jesih,Ivan Kabler,Milan Kovac,Vjenceslav Oreskovic,Ljudevit Sikic,Gordan Vunak",,3,180.0,13.33.87.143,0.1605219841003418,19 February 1980,"Yugoslavia,Yugoslavia,Canada"
Sunburn,"Jay Bernstein,John Daly,Gerald Green,David Korda,John Quested,Philip A. Waxman","Steve Barnett,Paul Baxley,Mario Cisneros,Danny Perlman",Richard C. Sarafian,"Ramón Bravo,Jack Gittings,Carlos Montaño",,3,180.0,13.33.87.143,0.3754129409790039,10 August 1979,"USA,Japan,Spain,Australia,Turkey,UK,South Korea,France,Netherlands,Finland,West Germany,Portugal,Mexico"
Joy of Sex,Frank Konigsberg,"R. Anthony Brown,Margo Gawelko,Donald Heitzer,Irwin Marcus",Martha Coolidge,"Roland Bell,John Earl Burnett,Ed Cooper,Clarence Ebert,Norman Glasser,Dennis Harper,Gene Jackson,David B. Nowell,John Orefice,Robert Ortega,Esiah Samarin,Tom Sawyer,Robert A. Torres",,3,180.0,13.33.87.143,0.15193510055541992,3 August 1984,"USA,West Germany"
The Final Conflict,"Harvey Bernhard,Andrew Birkin,Richard Donner","Derek Harrington,Christopher Newman,Kieron Phipps,Dusty Symonds",Graham Baker,"Steve Claydon,Freddie Cooper,Paul Jordan,Larry Mehan,Ron Taberer,George Whitear,Chris Warren",,3,180.0,13.33.87.143,0.11728096008300781,20 March 1981,"USA,Japan,Australia,Spain,Sweden,Colombia,Brazil,Netherlands,Mexico,UK,France,Uruguay,Finland,West Germany,Norway,Portugal"
The Curse,"Ovidio G. Assonitis,Moshe Diamant,Lucio Fulci,Anselmo Parrinello","Karl Quincy,David Somer,Ralph Wayne",David Keith,"Jan Amber,Philip Berk,Eric Boswell,John Cameron,Lawrence Cohen,Victor Conrad,Steve Fleming,Mark London,Robert Nelson,Maxwell Parker,Massimo Pau",,3,180.0,13.33.87.143,0.14093375205993652,15 May 1987,"France,USA,West Germany,Spain,Portugal,Argentina"
Smokey and the Bandit Part 3,Mort Engelberg,"Ron Bozman,David S. Cass Sr.,Richard Graves",Dick Lowry,"Oscar Barber,William D. Barber,Jerry Bertolami,Robert Heine,Ed Knott Jr.,Michael McGowan,John Winner",,3,180.0,13.33.87.143,0.2036738395690918,12 August 1983,"USA,Australia,Brazil,West Germany,Norway,Argentina,UK,Finland,Germany,Sweden"
The Sicilian,"Sidney Beckerman,Joann Carelli,Michael Cimino,Bruce McNall","Brian W. Cook,Michael Stevenson",Michael Cimino,"George Boner,Tony Cridlin,David James,Roy Larner,Alex Thomson,Chyna Thomson",,3,180.0,13.33.87.143,0.1971449851989746,23 October 1987,"USA,France,Italy,Argentina,Spain,Brazil,Portugal,Sweden,Hong Kong,West Germany,Finland,USA,Denmark,Japan,Australia,Turkey,Netherlands,South Korea,Ireland,East Germany,Greece,Brazil"
High Road to China,"Raymond Chow,Andre Morgan,Frederick Muller,Fred Weintraub,Daniel Grodnik","Bert Batt,Zoran Budak,Chris Carreras,Mike Higgins,Vlado Spindler,Mark Winitsky",Brian G. Hutton,"Peter Allwork,Giuseppe Bernardini,Richard Blanshard,Eddie Collins,Branko Knez,Emilio Lari,Umberto Leurini,Mike Lloyd,Alan Martin,Ivica Rajkovic,Ian Smith,Jimmy Waters",,3,180.0,13.33.87.143,0.1313648223876953,January 1983,"Turkey,USA,Spain,Australia,Japan,France,West Germany,Finland,Sweden,Denmark,Portugal,Ireland,Argentina,Philippines,Mexico,Colombia,Peru"
Iron Eagle II,"Asher Gat,Andras Hamori,Sharon Harel,John Kemeny,Jacob Kotzky,Stéphane Reichel","Kevin Alyn Elders,Haim Mecklberg,Michael Zenon",Sidney J. Furie,"Avi Avrahami,Itzik Ben-Aroya,Paul Gravel,Yoni Hamenachem,Clay Lacy,Avraham Leibman,David B. Nowell",,3,180.0,13.33.87.143,0.14241909980773926,11 November 1988,"USA,Taiwan,Argentina,Brazil,West Germany,Austria,Philippines,France,UK,Japan,Hong Kong,Italy,Sweden,Portugal,Denmark"
House of Games,Michael Hausman,"Ned Dowd,Michael Hausman",David Mamet,"Michael F. Barrow,Martin Bosworth,Chris Centrella,Henry Cline,Geoffrey Coburn,Robert Diehl,Bill Flick,Lars Larson,Mark Lorge,Hugh McCallum,Robert McClure,John Merriman,George Mooradian,Lorey Sebastian,Michael Sudmeier,Greg White-Wiegand,Quintin Woo",,3,180.0,13.33.87.143,0.15295100212097168,4 September 1987,"Italy,USA,USA,Italy,Finland,Brazil,France,Australia,Portugal,West Germany,Denmark,Turkey,Greece,Sweden,Netherlands,Ireland,Japan,Colombia,Norway,Peru,Hungary"
Private Lessons,"Jack Barry,Steven Bassin,R. Ben Efraim,Dan Enright,Irving Oshman,Maurie M. Suess","Beau Marks,Stephen Sassen,Russell Vreeland,Tony Wade",Alan Myerson,"Frank Byers,Kenneth J. Jones,Michael Paris,Mark Wade,Arledge Armenaki",,3,180.0,13.33.87.143,0.1468970775604248,21 August 1981,"West Germany,USA,Finland,Spain,Spain,Brazil,South Korea,France,Brazil,Mexico,Denmark,Sweden,Portugal,Uruguay,Argentina,South Korea"
The Exterminator,Mark Buntzman,"Linda Civitello,Patrick Crowley,Stephen A. Glanzrock,Jane Hershcopf,Mark Slater",James Glickenhaus,"Sam Bender,Bob Duncan,Rick Foster,Miguel Jimenez,Richard Jones,Eric Liebowitz,Richard Mauro,Joseph Montgomery,Rick Raphael,Nestor Reyes,Roosevelt Roberts,Richard Ross,Harvey Rubin,Michael Smith,John Sosenko,Doug Sutton,Jeff Victor,Gregory Peters",,3,180.0,13.33.87.143,0.17720508575439453,21 July 1980,"UK,USA,USA,Denmark,Spain,Japan,Spain,Netherlands,Turkey,Australia,West Germany,Colombia,Ireland,Portugal,Peru,France,Finland"
La femme publique,René Cleitman,"Yann Gilbert,Alain Maline,Marc Vadé",Andrzej Zulawski,"Jean-Marie Dreujou,Etienne George,Jacques Labesse,Jean-Claude Le Bras,Georges Pierre,Yves Rodallec,Guy Savidan,André Thiéry",,3,180.0,13.33.87.143,0.12871408462524414,16 May 1984,"France,West Germany,Finland,Italy,Spain,Spain,Japan,Portugal,Netherlands,South Korea"
Gol Maal,"Rajnarayan Dube,Hrishikesh Mukherjee,N.C. Sippy,Romu N. Sippy","Anand,Saroj Banerjee,Bharat Rangachary,Ashok Rawat,Shashank Shanker,Sanjeeva Sood",Hrishikesh Mukherjee,"Manohar Acharya,Prakash Anandkar,Madhav Godse,Shashikant Kabre,Abdul Aziz Sayed",,3,180.0,13.33.87.143,0.134080171585083,20 April 1979,India
Hell Night,"Bruce Cohn Curtis,Mark L. Rosen,Chuck Russell,Joseph Wolf,Irwin Yablans","John Ross Bush,Jim Charleston,Harry Haskell",Tom DeSimone,"John Buckley,Marty Carrillo,Bradley S. Christian,Robert Fischer,Richard Groetchen,Pat Hall,Robert Harmon,Larry Lapointe,Randy Nolen,Rick Rolnick,Danny Toback,Michael Wilson",,3,180.0,13.33.87.143,0.09343099594116211,28 August 1981,"USA,Norway,Sweden,Japan,South Korea,France,Mexico,Australia,Finland,Hong Kong,West Germany"
Watchers,"Roger Corman,Mary Eilts,Damian Lee,David Mitchell","Brett Dowler,Lee Knippelberg,Damian Lee,Robert Lee,Rachel Leiterman,Curtis Petersen,Lisa Weinstein,Sue Wisener",Jon Hess,"David Barritt,Rob Bojeck,John Clothier,Drew Davidson,Richard Eagan,Gary Fahner,Derek Grieves,Einar Hansen,Brad Harder,Phil Hersee,Dale Hildebrand,R.K. Hill,Janet Jackson,Gaetan Jalbert,Robin Jobin,Gary Kennedy,Nick Kuchera,Harvey LaRocque,Ron MacLeay,Barry Madden,Robert McLachlan,Tim Moynihan,David Pelletier,Curtis Petersen,Glenn Pineau,Ian Preston,Joel Ransom,Chuck Reid,Dave Riopel,Wayne Robinson,John W. Scott,Steve Vincent,Tom A. Wallace,William Waring,Mark Willis,Andrew D. Wilson,Chris Helcermanas-Benge,Curtis Petersen",,3,180.0,13.33.87.143,0.18223309516906738,2 December 1988,"USA,Taiwan,West Germany,Turkey,Portugal,Spain,Portugal,Japan,Sweden"
The Hills Have Eyes Part II,"Barry Cahn,Jonathan Debin,Peter Locke","John Callas,Anthony Cecere,John Callas",Wes Craven,"Ben Batzdorff,Ray Bilger,Stephen Crawford,Billy Dickson,Clinton Dougherty,Bill Eckert,Robert Gray,Kim Kono,Jesse Mather,Louis Patrou,Brian Tatsumo,Carol Westwood",,3,180.0,13.33.87.143,0.1699049472808838,June 1984,"Italy,Spain,UK,Hong Kong,USA,West Germany,Japan,Mexico,Spain,France,Spain,Finland,Italy"
Missing in Action 2: The Beginning,"Yoram Globus,Menahem Golan,Mark F. Hill,Christopher Pearce","Terence D. Buchinsky,Steve Kossover,José María Ochoa,Tal Ron",Lance Hool,"Reuven Ajami,Moshe Alon,Avi Avrahami,Iko Ben Dayan,Salvador de Anda,Haim Flechter,Moshe Flechter,Ian Fox,Yoni Hamenachem,Chris Helcermanas-Benge,Avraham Karpick,Michael Leacock,Shmuel Levy,Franco Naim,Ernie Reed,David Saranga,Rami Siman-Tov",,3,180.0,13.33.87.143,0.09816813468933105,1 March 1985,"USA,West Germany,Australia,France,Brazil,Denmark,Colombia,Portugal,Peru,Japan,Finland,Belgium"
Vagabond,Oury Milshtein,Jacques Royer,Agnès Varda,,,3,180.0,13.33.87.143,0.18480682373046875,30 August 1985,"Italy,France,Sweden,Italy,Spain,West Germany,Spain,USA,Belgium,Finland,Sweden,Australia,Denmark,Hungary,Portugal,Netherlands,Uruguay,Japan,Greece,Sweden,Philippines,Argentina,USA,Portugal"
Escape to Athena,"Colin M. Brewer,David Niven Jr.,Jack Wiener,Erwin C. Dietrich,Lew Grade","Derek Cracknell,Raymond Becket,Yiorgos Konstantinopoulos",George P. Cosmatos,"Ray Andrew,Derek V. Browne,Ron Goodman,Bob Penn,Ron Taberer,Peter Bloor,Ronald Lenoir,Ron Taberer",,3,180.0,13.33.87.143,0.40276098251342773,16 February 1979,"Finland,Denmark,UK,Norway,USA,Netherlands,Mexico,Colombia,Portugal,Sweden,France,Japan,Poland,West Germany,Turkey,Hungary"
Dragons Forever,"Pui-Wah Chan,Raymond Chow,Leonard Ho",Ngok-Chung Chan,"Sammo Kam-Bo Hung,Corey Yuen",Chi-Nin Leung,,3,180.0,13.33.87.143,0.2248520851135254,  1988,"Norway,Hong Kong,Taiwan,Japan,South Korea,Denmark,West Germany,Portugal,USA,USA"
Doctor Detroit,"Bernie Brillstein,Peter V. Herald,Robert K. Weiss","M. James Arnett,Gary Daigler,Deborah A. Dell'Amico,John Flynn,James Giovannetti Jr.,Doug Metzger,Catherine Wanek,Robert Yannetti",Michael Pressman,"Andrew Aguilar,Chico Anzures,George Bouillet,Gary Brandenburg,Tom Cantrell,Jim Coe,Joseph Cosko Jr.,Roger Gebhard,Marlin Hall,Charles Hatcher,George Holmes,Christopher Ishii,Larry Keys,George Knight,Allen Marshall,Rexford L. Metz,Bob Mundell,Ken Nelson,Keith Pallant,Brian Smith,Dennis Smith,Phil Stern,William Stuebe,Mike Thomas,Rodney Veto,Paul Vombrack,Arvel Youngblood",,3,180.0,13.33.87.143,0.22252392768859863,6 May 1983,"USA,Sweden,Australia,Denmark,Netherlands,Finland,Colombia,West Germany"
Ronja Robbersdaughter,Waldemar Bergendahl,Catti Edfeldt,Tage Danielsson,"Jo Banoun,Ulf Björck,Gunnar Bøvollen,Mischa Gavrjusjov,Denise Grünstein,Ole Fredrik Haug,Sten Lindberg,Bent Rognlien,Joakim Strömholm,Pelle Svensson,Lasse Ulander,Ragnar Waaranperä",,3,180.0,13.33.87.143,0.1658778190612793,14 December 1984,"Denmark,Norway,Sweden,West Germany,Finland,Netherlands,West Germany,USA,Taiwan,East Germany,Canada,Norway,Bulgaria"
Honkytonk Man,"Clint Eastwood,Fritz Manes","R. Anthony Brown,Tom Seidman",Clint Eastwood,"Ed Ayer,Kirk Bales,Jack N. Green,Marc Margulies,Michael Douglas Middleton,Leo J. Napolitano,Charles Saldana,Bruce D. Spellman,Tom Stern,Jeff Wolf",,3,180.0,13.33.87.143,0.24177217483520508,15 December 1982,"USA,Brazil,Japan,UK,Ireland,Portugal,West Germany,West Germany,Finland,Netherlands,Greece"
Out of Bounds,"Charles W. Fries,Raymond Hartwick,Mike Rosenfeld,John Tarnoff","M. James Arnett,Robert Engelman,Bill Scott,Barry K. Thomas",Richard Tuggle,"Kirk Bales,Candy Edwards,Danny Falkengren,Jack N. Green,Richard Hartley,Elliott Marks,Don Nygren,Bruce D. Spellman,Baird Steptoe,Tama Takahashi,Richard Walden",,3,180.0,13.33.87.143,0.18114495277404785,25 July 1986,"USA,Australia,Japan,Peru,Denmark,South Korea,Portugal,Colombia,West Germany"
Little Nikita,"Harry Gittes,Art Levinson,Gail Mutrux","Verónica González Rubio,Dennis Maguire,Josh McLaglen,Robin R. Oliver,Conrad E. Palmisano",Richard Benjamin,"Richmond L. Aguilar,Brian W. Armstrong,Paul Caven,Ray De La Motte,Donald L. Hartley,Len Hekel,Gene Kearney,Rexford L. Metz,Louis Niemeyer,Lee Redmond,Thomas R. Skelton,Joseph E. Thibo,Owen Marsh,Peter McEvoy,Bob Munoz,Michael T. Travers",,3,180.0,13.33.87.143,0.21289896965026855,18 March 1988,"USA,Argentina,West Germany,Italy,Japan,Denmark,Australia,Mexico,Philippines,Portugal,Finland"
Can't Stop the Music,"Henri Belolo,Allan Carr,Neil A. Machlis,Jacques Morali","William S. Beasley,Charles Braverman,Paul Moen,Candace Suerstedt,Jim Van Wyck",Nancy Walker,"Garrett Brown,Colin J. Campbell,James R. Connell,R. Michael De Chellis,Jules Fisher,Michael Genne,George Hill,Richard C. Kratina,Elliott Marks,James McGrath,Louis Niemeyer,Thomas P. Powell,Ray Quinlan,Warren Rothenberger,Chris Strong,John Tedesco",,3,180.0,13.33.87.143,0.5949079990386963,19 June 1980,"USA,Australia,USA,Finland,UK,West Germany,France,Spain,Denmark,South Korea,Netherlands,Portugal,Japan,Philippines,Brazil,Colombia,UK"
American Flyers,"Gregg Champion,Paula Weinstein,Gareth Wigan","Gregg Champion,Kevin G. Cremin,Bryan Denegal,Martha M. Elcan,Tena Psyche Yatroussis,Jerry Ziesmer",John Badham,"John J. Connor,Larry D. Davis,Jerry Deats,Scott Dockstader,Richard Dow,Frank M. Holgate,Mel Kekuewa,James LeBlanc,John LeBlanc,Ted Lichtenheld,Christine M. Loss,Kal Manning,John C. Moulds,Keith Peterman,Calvin Sterry,Ken M. Suzuki,Clay H. Wilson,John Earl Burnett",,3,180.0,13.33.87.143,0.12040972709655762,16 August 1985,"USA,Portugal,Denmark,Australia,West Germany,Argentina,Italy,France,Sweden,Japan"
The Hand,"Bert Kamerman,Clark L. Paylow,Edward R. Pressman",Marty P. Ewing,Oliver Stone,"Richard Walden,Susan Walsh",,3,180.0,13.33.87.143,0.17788195610046387,24 April 1981,"USA,Finland,Colombia,Turkey,Peru,Sweden"
8 Million Ways to Die,"Mark Damon,John W. Hyde,Charles Mulvehill,Stephen J. Roth","Robert Engelman,Nancy King,W. Thomas Snyder,L. Andrew Stone",Hal Ashby,"Sidney Ray Baldwin,Dustin Blauvelt,Emmett Brown,Joseph Cosko Jr.,Elliot Davis,Bob Fillis,Bill Fleming,Robert E. Gaynor,Tim Griffith,Michael J. Hogan,Dennis M. Kuneff,Louis Mahler,Stan McClain,Rick Fee",,3,180.0,13.33.87.143,0.17587518692016602,25 April 1986,"USA,Denmark,Austria,Finland,West Germany,Spain,France,Greece,Japan,Australia,Netherlands,Norway,Sweden,Portugal,Mexico,Italy"
Fortress,"Hector Crawford,Ian Crawford,Hilary Heath,Michael Lake,Raymond Menmuir,Terry Stapleton","Wayne Moore,Peter T. Nathan,Terry Needham",Arch Nicholson,"Bill Bachman,Rourke Crawford-Flett,Laurie Fish,Terry Jacklin,Ian Jones,Peter Moloney,Bruce Phillips,Greg Ryan,Ron Taylor,Bruce Towers,Rob Young,Valerie Taylor",,3,180.0,13.33.87.143,0.17014074325561523,24 November 1985,"USA,Australia,Finland,West Germany,Netherlands,Norway"
My Favorite Year,"Michael Gruskoff,Art Levinson,Mel Brooks,Joel Chernoff","William S. Beasley,Duncan Henderson,Stephen Wertimer",Richard Benjamin,"Enrique Bravo,Richard J. Edesa,Mike Ginsberg,Len Hekel,Marc Hirschfeld,Adam Kimmel,James McGrath,Donald E. Thorin Jr.,Louis Tobin,Bob West,Craig DiBona",,3,180.0,13.33.87.143,0.20671582221984863,8 October 1982,"USA,Argentina,Sweden,Australia,Denmark,Spain,Finland,Portugal,West Germany"
Howling III,"Gilda Baracchi,Steven A. Lane,Philippe Mora,Robert Pringle,Edward Simons,Charles Waterstreet",Stuart Wood,Philippe Mora,Reg Garside,,3,180.0,13.33.87.143,0.21991610527038574,15 May 1987,"France,USA,Finland,Japan"
Mausoleum,"Robert Barich,Michael Franzese,Robert Madero,Arline Mohr,Horst Osterkamp,Jerry Zimmerman","Phil Ball,Charles Norton",Michael Dugan,"Martin L. Aguilar,Richmond L. Aguilar,Scott Aguilar,James L. Carter,Robert Gordon,Alec Hirschfeld,Mario Jennings,Tom Kantrude,John Murray,Guy Olds,Todd Pike,Richard Sands,Roger Sassen",,3,180.0,13.33.87.143,0.1540050506591797,13 May 1983,"USA,Philippines,West Germany,Portugal"
The Perils of Gwendoline in the Land of the Yik Yak,"Jean-Claude Fleury,Serge Laski","Yves Amoureux,Jean-Piere Chazelet,Serge Cukier,Jean-Claude Ventura",Just Jaeckin,"Jean-Pierre Aliphat,Georges Bosio,Sadi Boualam,Tahar Boualam,Philippe Bovar,Bernard Caroff,Jean Fleury,Michel Garçon,Alain Huylebroeck,Stefan Knezevic,Dominique Kowalski,Jean-Paul Meurisse,Marcel Moncel,Marc Nove,Didier Nové,Juan Quirno,Gus Saince,Michel Strasser,René Strasser",,3,180.0,13.33.87.143,0.14582395553588867,8 February 1984,"France,Belgium,West Germany,USA,Philippines,Sweden,Netherlands,Finland,Denmark,Taiwan"
