film,prod_team,dir_team,director,camera_team,prod_manage_team,depth,download_timeout,download_slot,download_latency,year,country
Tiger Cage,"Dickson Poon,Stephen Shin","Cheuk-Hung Cheung,Siu Man,Pak-Nin Wong",Woo-Ping Yuen,"Hon-Ban Chow,Kin Keung Lee",,3,180.0,13.33.87.143,0.18298816680908203,23 July 1988,"Taiwan,Hong Kong,South Korea,Portugal,Turkey,USA"
Yamudiki Mogudu,"Koti,Raj",,Ravi Raja Pinisetty,,,3,180.0,13.33.87.143,0.1011199951171875,29 April 1988,India
Cross Country,Chris Rea,,Paul Lynch,Paul-André Guérin,,3,180.0,13.33.87.143,0.16292190551757812,18 November 1983,"USA,Denmark,Sweden,Norway,Portugal,South Korea,France"
Ta kamakia,,Giorgos Filippou,Omiros Efstratiadis,Zak Menahem,,3,180.0,13.33.87.143,0.15309596061706543,  1981,Greece
The Under Achievers,Chuck Colwell,"Doug Botnick,Vic Carpenter,Walter Goss,Rex Slinkard,Herbert Swann",Jackie Kong,Charles Hammond,,3,180.0,13.33.87.143,0.19220781326293945,1 June 1988,USA
Americana,Craig Huxley,"Dan Haggerty,Kenny Reed",David Carradine,"Philip Caplan,Carol Depace,Paul Hunt,Joanna Keller,David Kern,Richard King",,3,180.0,13.33.87.143,0.10601425170898438,February 1981,"USA,France,Sweden,USA,USA,Portugal,Italy"
Dil Tujhko Diya,,,Rakesh Kumar,,,3,180.0,13.33.87.143,0.10601019859313965,,
Laura oggetto sessuale,,,Beppe Cino,Nicola Cancellaro,,3,180.0,13.33.87.143,0.1181330680847168,September 1988,West Germany
Xie zhou,"Chin Yung Shing,Chen-Hou Su","Shao Kuo,Hsiang Yuan",Chih-Hung Kuei,Chi-Yu Liu,,3,180.0,13.33.87.143,0.12684893608093262,  1982,Hong Kong
Chuchelo,,,Rolan Bykov,,,3,180.0,13.33.87.143,0.14822101593017578,14 September 1984,"Soviet Union,Finland,Hungary,Argentina,USA,Japan,Germany,Russia"
Your Ticket Is No Longer Valid,Miklós Lente,"Tony Currie,Michel Descombes,Michael H. Ford,Roxanne Jones,Richard Lightstone,Andy Malcolm,Jean-Claude Matte,Bruce Nyznik,Sam F. Shaw,Jim Thompson",George Kaczender,"Danielle Cadieux,Laurie Drew,Mimi Gayo,Christine Gribbin,Paul-André Guérin,Luc Le Flaguais",,3,180.0,13.33.87.143,0.15067720413208008,18 December 1981,"Canada,Finland,France,Portugal"
Ilzaam,Bappi Lahiri,"Zafar Ahmed,Ghanshyam,N.R. Joshi,Lalu Prasad,Kishore S. Rane,S.K. Rane",Shibu Mitra,,,3,180.0,13.33.87.143,0.14038801193237305,28 February 1986,India
203 kochi,Masahiko Iimura,,Toshio Masuda,,,3,180.0,13.33.87.143,0.16371798515319824,2 August 1980,"Japan,USA,Czech Republic"
1918,"Lewis M. Allen,Jim Crosby,Lillian V. Foote,Ross Milloy,Peter Newman,Walker Stuart","Dennis Bishop,Terri Martin",Ken Harrison,,,3,180.0,13.33.87.143,0.17053723335266113,26 April 1985,USA
'38 - Vienna Before the Fall,Bert Grund,"Margarete Graef,Helmut Gräf",Wolfgang Glück,"Waltraut Freitag,Kathrin Jaggberg",,3,180.0,13.33.87.143,0.21581530570983887,  1986,"Austria,West Germany,East Germany,USA,Hungary"
Ninja Checkmate,"Tien-Chi Cheng,Chi-Sheng Wang,Yung Sheng Wang",,Joseph Kuo,,,3,180.0,13.33.87.143,0.14264702796936035,,
Curse of Snakes Valley,,,Marek Piestrak,,,3,180.0,13.33.87.143,0.15648508071899414,3 October 1988,"Poland,Soviet Union,East Germany,Bulgaria"
All My Friends Part 3,,,Nanni Loy,Sante Discepoli,,3,180.0,13.33.87.143,0.18994498252868652,20 December 1985,Italy
American Taboo,"Eric Alan Edwards,Steve Lustgarten,Lee Nesbit,Mark Whitney",,Steve Lustgarten,,,3,180.0,13.33.87.143,0.15158796310424805,February 1984,"USA,Portugal"
The Ninja Wars,Toshiaki Yokota,Fumio Hashimoto,Kôsei Saitô,Junko Koshino,,3,180.0,13.33.87.143,0.16414833068847656,18 December 1982,"Japan,Portugal,Japan"
The Escapees,,"Claude Panier,Jean-Claude Reboul",Jean Rollin,"Jean-Noël Delamarre,Natalie Perrey",,3,180.0,13.33.87.143,0.1459360122680664,,
Snow White,,"János Réti,Béla Zsebényi",József Nepp,"Réka Balikó,Anna Botlik,Katalin Bross,Erna Bíró,Júlia Demcsák,Éva Dávid,István Dékány,Zsoltné Gyökössy,Katalin Kiss,Zsolt Komáromi,Borbála Károlyi,Béla Magyarkúti,Beatrix Nemes,József Nepp,Gabriella Prunner,Zoltán Rostás,Gabriella Révész,Katalin Seregi,Nóra Somorjai,Tamás Szabó,András Szalay,Edit Szalay,Éva Szörényi,János Uzsák,Zoltán Vas,Tamás Waliczky,Mária Zsebényi,Mária Zsilli",,3,180.0,13.33.87.143,0.2024242877960205,5 July 1984,Hungary
Il burbero,Detto Mariano,,"Franco Castellano,Giuseppe Moccia","Roberto Ornaro,Carla Zacchia",,3,180.0,13.33.87.143,0.17742300033569336,20 December 1986,"Italy,West Germany"
Sarja,,,Rajdutt,,,3,180.0,13.33.87.143,0.5137481689453125,,
Paroma,Bhaskar Chandavarkar,"Shatadal Mitra,Sartaj Noorani,Bibi Ray",Aparna Sen,Moloy Banerjee,,3,180.0,13.33.87.143,0.11212635040283203,5 June 1989,Denmark
For Those I Loved,Maurice Jarre,"László Balázs,Claude Charbonneau,Tom Coulter,François De Lucy,Dean Eilertson,Jeffrey Goodman,Marcel Laude,Abraham Lee,Jean-Pierre Lemoine,Maurice Tremblay",Robert Enrico,"Mariane Carter,Laval Guy,Mary Jane Wallace",,3,180.0,13.33.87.143,0.18465518951416016,12 October 1983,"Canada,France,Netherlands,Italy,USA"
Üç Kagitçi,,,Natuk Baytan,,,3,180.0,13.33.87.143,0.15460705757141113,,
Blue Skies Again,"Arlene Sellers,Alex Winitsky",Michael Daves,Richard Michaels,"Oscar Barber,William D. Barber,Jack Lee Gary,Michael McGowan,Edward Pacetti",,3,180.0,13.33.87.143,0.1567990779876709,29 April 1983,USA
Raiders of the Living Dead,"Charles Baldwin,Dan Q. Kennis,David Weisman",David Weisman,Samuel M. Sherman,Kim Hill,,3,180.0,13.33.87.143,0.1488180160522461,March 1986,France
Lupin III: Legend of the Gold of Babylon,"Jose Argumedo,Yutaka Fujioka,Tetsuo Katayama,Kazushichi Sano,Hidehiko Takei,Robert J. Woodhead",Rokô Ogiwara,"Seijun Suzuki,Shigetsugu Yoshida","Kazuta Furubayashi,Hiroshi Kanai,Kenichi Kobayashi,Hôsaku Miura,Takashi Nomura,Akio Saitô,Shinpei Sekimura,Masahide Ueda,Moriyuki Yagi,Mitsunobu Yoshida",,3,180.0,13.33.87.143,0.17709898948669434,13 July 1985,"Japan,Italy"
Nowhere to Hide,Vic Sarin,"Eric Anderson,Richard Cadger,Andrew Campbell,Don Cohen,Tony Currie,David Evans,Cindy Fret,David Giammarco,Alan Goluboff,Wayne Griffin,Joe Grimaldi,Ann Heeley-Ray,Kenneth Heeley-Ray,Judy 'Lucky' Kemeny,John Laing,Robin Leigh,Michael Liotta,Peter McBurnie,Susan Shipton,Jane Tattersall,Gord Thompson,Don White,Eric Zimmer",Mario Azzopardi,"Fabienne April,Sophie Beasse,Sylvie Clément,Mario Davignon",,3,180.0,13.33.87.143,0.13657498359680176,17 July 1987,"USA,Denmark,South Korea,Sweden,Spain,West Germany,Netherlands,Colombia,Mexico,Peru,Portugal"
Justice Chaudhury,Bappi Lahiri,,K. Raghavendra Rao,,,3,180.0,13.33.87.143,0.19273805618286133,15 July 1983,India
Swarag Se Sunder,A. Venkatesh,,K. Bapaiah,,,3,180.0,13.33.87.143,0.17900800704956055,17 February 1986,India
Naughty Boys,Siu-Tin Lai,Wen Chun Ma,Wellson Chin,Chuen Tak Keung,,3,180.0,13.33.87.143,0.28963685035705566,12 July 1986,"Taiwan,Hong Kong"
The Oracle,Roberta Findlay,Dean Mercil,Roberta Findlay,Pete Spataro,,3,180.0,13.33.87.143,0.18468093872070312,May 1985,"USA,Japan"
El barrendero,Gustavo César Carrión,,Miguel M. Delgado,,,3,180.0,13.33.87.143,0.1546790599822998,5 May 1982,"Mexico,Colombia,Spain,Portugal"
Land of Doom,Mark Governor,,Peter Maris,,,3,180.0,13.33.87.143,0.10552191734313965,May 1986,West Germany
Rajput,"Mushir Alam,Mohammad Riaz",,Vijay Anand,,,3,180.0,13.33.87.143,0.14102792739868164,16 April 1982,India
Agatha and the Limitless Readings,,,Marguerite Duras,,,3,180.0,13.33.87.143,0.13151907920837402,7 October 1981,"France,Netherlands,Japan"
Hot Child in the City,"Ron Altbach,A.J. Cervantes,Giovanna Nigro-Chacon,Patricia A. Sonsini",John Axness,John Florea,"Tom Fraser,Jeff Mart,Gary Molyneux,Russ St. John",,3,180.0,13.33.87.143,0.12604808807373047,,
Suhaag,V. Durga Prasad,"Mangesh Desai,Madan Prakash,Samson,Simon,Kuldip Sood,Don Brown",Manmohan Desai,"Imtiaz Ahmed,Dimpy Bahl,Shekhar Malik,Suresh Pai,Ashok Talwar",,3,180.0,13.33.87.143,0.13735127449035645,16 November 1979,"India,Portugal"
O kamikazi tsantakias,,Stavros Kranidis,Omiros Efstratiadis,Giota Papathanasiou,,3,180.0,13.33.87.143,0.20877599716186523,  1982,Greece
The Hanoi Hilton,Jimmy Webb,"Reginald E. Anderson,Stephen Brien,Loma Lee Brookbank,Roger C. Burford III,Jack Canson,Kenneth Dromgoole,Lloyd Hamlett,Bill Land,William Leland Jr.,Sean Sult,Everett D. Wilson,Leslie Diller Zollo,Rolf Harvey,Marc 'Animal' MacYoung",Lionel Chetwynd,Nancy Lara-Hansch,,3,180.0,13.33.87.143,0.14282894134521484,27 March 1987,"USA,Taiwan,France,Netherlands,West Germany,Peru,Japan,Denmark"
Samson and Sally,Fuzzy,,Jannik Hastrup,,,3,180.0,13.33.87.143,0.1965491771697998,12 October 1984,"Denmark,USA,West Germany,Sweden,Finland,Spain,Finland"
Under the Gun,John Sterling,Chuck McSorley,James Sbardellati,Timothy Mozer,,3,180.0,13.33.87.143,0.18507885932922363,25 April 1988,"West Germany,UK,Portugal,USA"
Private Affairs,Celso Valli,Armando Vici,Francesco Massaro,Paola Marchesin,,3,180.0,13.33.87.143,0.13950681686401367,18 February 1988,"Italy,West Germany"
Control,Armando Nannuzzi,"Nick Alexander,Luciano Anzellotti,Massimo Anzellotti,Stefano Bausano,Romano Checcacci,Garrell Clark,Jean-Charles Ruault",Giuliano Montaldo,"Leda Bellini,Patrizia Ceresani,Emanuela Lucidi,Nadia Mazzoni,Bruno Sarandrea",,3,180.0,13.33.87.143,0.15137982368469238,14 February 1987,"USA,Italy,France,West Germany"
"Lightning, the White Stallion","Maurizio Abeni,Anna-Karin Klockar","Bradley C. Golden,Robert Leffelman",William A. Levey,Phil Cummings,,3,180.0,13.33.87.143,0.23836922645568848,August 1986,"USA,Japan,Belgium"
Mister Blot's Academy,,,Krzysztof Gradowski,,,3,180.0,13.33.87.143,0.14666390419006348,30 January 1984,Poland
The Silent One,Jenny McLeod,"Tim Jordan,Ken Saville",Yvonne Mackay,John Gilbert,,3,180.0,13.33.87.143,0.1374061107635498,20 October 1985,"Finland,Australia,West Germany"
Pyaar Ke Do Pal,,,Rajiv Mehra,,,3,180.0,13.33.87.143,0.13242387771606445,15 August 1986,India
Mismatched Couples,"Donald Ashley,Chyna,Nick Chi-Hung Wong",Fong-Dai Chan,Woo-Ping Yuen,"Chi-leung Chan,Sung-Chu Chan,James Mou",,3,180.0,13.33.87.143,0.13126683235168457,3 April 1985,Hong Kong
Voyager from the Unknown,"Alison Blank,Jill Donner,Alan J. Levi,Harry Longstreet,Renee Longstreet,James D. Parriott,Robert Bennett Steinhauer,Dean Zanetos","John Anderson Jr.,Tom Blank,Robert Engelman,Richard Espinoza","Winrich Kolbe,James D. Parriott",,,3,180.0,13.33.87.143,0.16402029991149902,11 June 1997,USA
Secret Places,Peter MacDonald,"Roger Cherrill,Charlie McFadden,David Stephenson",Zelda Barron,"Keith Grant,Michel Legrand",,3,180.0,13.33.87.143,0.23247098922729492,11 May 1984,"UK,Canada,Australia,France,USA,Netherlands,France,Portugal"
Boardwalk,Billy Williams,"Campbell Askew,Richard Brick,Francis Daniel,Tony Message,Bill Rowe,Nicholas Stevenson",Stephen Verona,"Dianne Finn-Chapman,Jeff Ullman",,3,180.0,13.33.87.143,0.273792028427124,14 November 1979,"USA,Australia,USA"
Colegas,J.A. Pérez Giner,"Manuel Gullón,Marta Pérez Ferrándiz",Eloy de la Iglesia,"Juan Aguado,Rafael Castro,Luis Cuevas,Antonio Fernández Santamaría,Miguel Garrido,Fulgencio Rodríguez,Víctor Manuel Santos",,3,180.0,13.33.87.143,0.16012310981750488,25 October 1982,"Spain,Spain,Spain,USA,USA"
Murder One,Ludek Bogner,"Trevor Ambrose,Chaim Gilad,Greg Glynn,Thor Henrikson,Trevor Jefferson,Joe Lafontaine,Marvin Lawrence,Michael MacLaverty,Andy Malcolm,Josephine Massarella,Tim Roberts,Dale Sheldrake,Michael Werth,Don White,Dean Richards Wiancko",Graeme Campbell,"Trevor Ambrose,Ellen Heine,Chris Hinton,Joseph Lafontane,Marvin Lawrence,Fiona Paterson,Peter Riley,Dean Richards Wiancko",,3,180.0,13.33.87.143,0.17279624938964844,23 September 1988,"USA,Japan"
Too Beautiful to Die,Roberto Cacciapaglia,"Alvaro Belsole,Luciano Ceccotti,Antonio Messina,Antonio Murru,Bruno Ortenzi,Gianbatista Rabagnani,Paola Rocchi,Vito Rossiello,Enrico Sanchini",Dario Piana,"Sandra Capitano,Diego Dalla Palma,Stefano Giambanco,Rossetti Hugo,Dario Piana",,3,180.0,13.33.87.143,0.1709749698638916,25 November 1988,"Italy,Japan,South Korea,Germany"
